Source,Target,Type,Id,Label,Weight
4149,930,Directed,7453,,1
4342,651,Directed,7454,,1
4660,691,Directed,7455,,1
4218,965,Directed,7456,,1
2470,11626,Directed,7457,,1
5904,14636,Directed,7458,,1
5904,8634,Directed,7459,,1
8237,5653,Directed,7460,,1
6370,931,Directed,7461,,2
4,8727,Directed,7462,,1
5912,315,Directed,7463,,2
5921,320,Directed,7464,,4
7675,341,Directed,7465,,2
4218,9715,Directed,7466,,1
8161,9653,Directed,7467,,1
50,11133,Directed,7468,,1
3755,5653,Directed,7469,,2
5410,932,Directed,7470,,1
4297,9984,Directed,7471,,1
5912,8664,Directed,7472,,1
7263,14395,Directed,7473,,1
5904,7189,Directed,7474,,1
4527,651,Directed,7475,,2
5944,412,Directed,7476,,10
2893,8894,Directed,7477,,4
5904,14282,Directed,7478,,1
5091,5666,Directed,7479,,1
6559,935,Directed,7480,,2
1791,11820,Directed,7481,,1
1311,934,Directed,7482,,4
5830,9875,Directed,7483,,1
4459,905,Directed,7484,,3
6854,934,Directed,7485,,3
4218,524,Directed,7486,,2
1809,9403,Directed,7487,,1
4299,465,Directed,7488,,86
8062,11976,Directed,7489,,1
4218,649,Directed,7490,,3
7309,11020,Directed,7491,,1
5063,10673,Directed,7492,,1
7338,1814,Directed,7493,,1
7784,11060,Directed,7494,,1
5912,8653,Directed,7495,,1
5912,8651,Directed,7496,,1
1966,11830,Directed,7497,,2
1684,11750,Directed,7498,,6
8040,11750,Directed,7499,,1
5904,5655,Directed,7500,,1
1100,9335,Directed,7501,,1
5930,320,Directed,7502,,4
5911,1945,Directed,7503,,1
4299,935,Directed,7504,,167
5908,8657,Directed,7505,,1
1795,11768,Directed,7506,,1
7103,10478,Directed,7507,,1
5912,9623,Directed,7508,,1
1148,10484,Directed,7509,,1
6407,930,Directed,7510,,3
4297,2531,Directed,7511,,8
5416,932,Directed,7512,,3
7101,11068,Directed,7513,,1
4362,2531,Directed,7514,,1
4111,2531,Directed,7515,,1
6158,2455,Directed,7516,,1
8343,934,Directed,7517,,1
1758,11777,Directed,7518,,1
5969,465,Directed,7519,,54
6914,8736,Directed,7520,,1
2077,464,Directed,7521,,1
5944,931,Directed,7522,,1
1795,11893,Directed,7523,,4
4109,2455,Directed,7524,,103
5816,343,Directed,7525,,2
1348,935,Directed,7526,,1
5921,7408,Directed,7527,,1
4926,10410,Directed,7528,,1
5213,2528,Directed,7529,,2
2139,2531,Directed,7530,,1
6381,689,Directed,7531,,1
6559,7404,Directed,7532,,1
166,8748,Directed,7533,,1
7263,14499,Directed,7534,,1
4474,971,Directed,7535,,1
2222,14734,Directed,7536,,1
3745,5674,Directed,7537,,1
4277,320,Directed,7538,,1
5830,2658,Directed,7539,,1
5904,460,Directed,7540,,1
5218,14485,Directed,7541,,1
5980,9713,Directed,7542,,1
3753,934,Directed,7543,,1
8380,14481,Directed,7544,,1
1712,11829,Directed,7545,,1
5778,2271,Directed,7546,,43
4214,2531,Directed,7547,,1
1640,341,Directed,7548,,1
4218,8775,Directed,7549,,3
4244,837,Directed,7550,,1
5912,5650,Directed,7551,,2
8380,651,Directed,7552,,2
6405,934,Directed,7553,,1
1743,11781,Directed,7554,,1
5912,14392,Directed,7555,,1
5912,1551,Directed,7556,,1
4253,11141,Directed,7557,,1
5904,8696,Directed,7558,,1
6307,934,Directed,7559,,1
4148,341,Directed,7560,,1
4143,8752,Directed,7561,,2
5912,14396,Directed,7562,,1
6222,934,Directed,7563,,3
4218,655,Directed,7564,,2
5902,924,Directed,7565,,3
5108,922,Directed,7566,,1
3543,11933,Directed,7567,,1
1786,10052,Directed,7568,,1
120,11913,Directed,7569,,1
8375,5904,Directed,7570,,3
5238,934,Directed,7571,,1
6940,934,Directed,7572,,4
5912,8105,Directed,7573,,1
2109,952,Directed,7574,,3
5817,930,Directed,7575,,1
5981,411,Directed,7576,,2
4469,934,Directed,7577,,1
8221,9892,Directed,7578,,1
5817,948,Directed,7579,,2
4257,11013,Directed,7580,,1
4474,934,Directed,7581,,1
7263,469,Directed,7582,,1
5661,2455,Directed,7583,,2
5218,10702,Directed,7584,,1
1650,342,Directed,7585,,1
5911,932,Directed,7586,,5
5929,934,Directed,7587,,5
6920,896,Directed,7588,,1
8040,11850,Directed,7589,,3
5904,2515,Directed,7590,,2
4140,1565,Directed,7591,,1
4742,934,Directed,7592,,1
7597,11749,Directed,7593,,1
6553,7013,Directed,7594,,2
5249,939,Directed,7595,,2
4320,916,Directed,7596,,1
5015,916,Directed,7597,,1
5816,1881,Directed,7598,,1
5818,343,Directed,7599,,1
4150,2277,Directed,7600,,1
7344,934,Directed,7601,,1
7675,465,Directed,7602,,4
7675,9006,Directed,7603,,3
3890,934,Directed,7604,,3
4294,9972,Directed,7605,,1
5947,691,Directed,7606,,2
4234,10112,Directed,7607,,1
5897,2271,Directed,7608,,1
5827,2268,Directed,7609,,1
1348,651,Directed,7610,,1
5904,7815,Directed,7611,,1
2143,341,Directed,7612,,4
5904,642,Directed,7613,,3
5912,14464,Directed,7614,,1
4790,934,Directed,7615,,1
4317,8677,Directed,7616,,1
4849,9544,Directed,7617,,1
3765,9000,Directed,7618,,1
4253,3231,Directed,7619,,1
5910,341,Directed,7620,,4
1720,11783,Directed,7621,,1
1786,11812,Directed,7622,,1
3541,11751,Directed,7623,,1
1777,11786,Directed,7624,,5
1786,12034,Directed,7625,,1
1712,11786,Directed,7626,,2
3853,10653,Directed,7627,,11
3863,2545,Directed,7628,,4
5912,7396,Directed,7629,,53
3249,9127,Directed,7630,,2
5910,5711,Directed,7631,,1
5911,14487,Directed,7632,,1
3132,9109,Directed,7633,,1
5904,14576,Directed,7634,,1
5880,341,Directed,7635,,4
4263,5653,Directed,7636,,24
3086,9253,Directed,7637,,105
3086,8907,Directed,7638,,80
3854,10649,Directed,7639,,23
2244,11778,Directed,7640,,29
2926,9252,Directed,7641,,88
5906,14478,Directed,7642,,1
3871,10649,Directed,7643,,28
3876,10649,Directed,7644,,20
2916,8908,Directed,7645,,111
4278,12221,Directed,7646,,17
6947,11121,Directed,7647,,1
5888,934,Directed,7648,,1
3877,1594,Directed,7649,,9
3844,10649,Directed,7650,,21
1817,11820,Directed,7651,,13
2244,11751,Directed,7652,,30
3859,10649,Directed,7653,,17
5904,895,Directed,7654,,18
1693,11353,Directed,7655,,1
4218,895,Directed,7656,,4
5912,895,Directed,7657,,6
4234,12221,Directed,7658,,21
3852,10649,Directed,7659,,20
3239,9253,Directed,7660,,7
1776,11751,Directed,7661,,46
5905,651,Directed,7662,,25
5910,14458,Directed,7663,,1
5908,14458,Directed,7664,,2
1813,11835,Directed,7665,,2
2244,11770,Directed,7666,,29
3861,10649,Directed,7667,,21
2244,11786,Directed,7668,,32
5905,341,Directed,7669,,12
3850,10649,Directed,7670,,20
5969,895,Directed,7671,,12
3868,10649,Directed,7672,,20
1776,11810,Directed,7673,,32
5991,941,Directed,7674,,2
3863,10649,Directed,7675,,20
1776,11783,Directed,7676,,27
1817,11799,Directed,7677,,6
2244,11810,Directed,7678,,16
2244,11783,Directed,7679,,20
3853,10649,Directed,7680,,22
5969,341,Directed,7681,,100
5904,2282,Directed,7682,,135
6365,13525,Directed,7683,,1
5799,2271,Directed,7684,,41
5836,2531,Directed,7685,,60
3086,9109,Directed,7686,,47
1815,11805,Directed,7687,,10
5880,934,Directed,7688,,212
4108,720,Directed,7689,,1
1776,11829,Directed,7690,,48
1817,11835,Directed,7691,,13
4217,341,Directed,7692,,21
5904,2381,Directed,7693,,3
1817,11777,Directed,7694,,12
5911,935,Directed,7695,,13
1813,11781,Directed,7696,,2
7298,934,Directed,7697,,1
4567,934,Directed,7698,,7
1813,11777,Directed,7699,,2
1534,11805,Directed,7700,,1
4297,9904,Directed,7701,,1
4957,2275,Directed,7702,,1
1071,10095,Directed,7703,,53
1817,11750,Directed,7704,,9
1817,11784,Directed,7705,,12
1817,11762,Directed,7706,,8
4253,935,Directed,7707,,85
2884,9198,Directed,7708,,9
5979,5653,Directed,7709,,38
5795,935,Directed,7710,,120
5944,2531,Directed,7711,,30
1817,11781,Directed,7712,,12
5880,691,Directed,7713,,49
5905,691,Directed,7714,,12
1817,11805,Directed,7715,,11
3863,8128,Directed,7716,,4
4428,934,Directed,7717,,2
5791,1594,Directed,7718,,2
5836,9813,Directed,7719,,2
5980,2531,Directed,7720,,43
3863,10525,Directed,7721,,1
7891,9875,Directed,7722,,1
4138,341,Directed,7723,,1
8146,934,Directed,7724,,3
5941,10781,Directed,7725,,1
1813,11820,Directed,7726,,2
5815,2658,Directed,7727,,2
1795,12041,Directed,7728,,1
5906,650,Directed,7729,,1
815,11783,Directed,7730,,1
4442,691,Directed,7731,,1
4115,691,Directed,7732,,2
6587,924,Directed,7733,,2
4143,7758,Directed,7734,,2
6825,691,Directed,7735,,1
4151,1606,Directed,7736,,1
5954,1479,Directed,7737,,1
4650,941,Directed,7738,,1
1594,11801,Directed,7739,,38
4150,941,Directed,7740,,9
6271,1813,Directed,7741,,2
2928,9252,Directed,7742,,5
4141,10410,Directed,7743,,16
1776,11778,Directed,7744,,47
5906,7397,Directed,7745,,18
5912,9815,Directed,7746,,2
4218,9815,Directed,7747,,4
4151,1479,Directed,7748,,2
5817,9813,Directed,7749,,2
4151,1534,Directed,7750,,2
1492,11778,Directed,7751,,23
4151,10410,Directed,7752,,24
1482,11354,Directed,7753,,20
5995,341,Directed,7754,,3
7828,320,Directed,7755,,1
1776,11770,Directed,7756,,20
5957,9813,Directed,7757,,2
3843,10365,Directed,7758,,1
1313,1007,Directed,7759,,2
5779,9815,Directed,7760,,5
5902,11012,Directed,7761,,1
5906,932,Directed,7762,,2
4296,9813,Directed,7763,,2
3849,1704,Directed,7764,,9
4141,1489,Directed,7765,,3
5980,941,Directed,7766,,5
3849,10695,Directed,7767,,6
5912,7397,Directed,7768,,17
1766,11759,Directed,7769,,1
5867,2282,Directed,7770,,2
5833,2282,Directed,7771,,1
3849,3254,Directed,7772,,1
5981,9813,Directed,7773,,2
5777,9813,Directed,7774,,2
5777,2455,Directed,7775,,195
3860,1704,Directed,7776,,2
3843,10362,Directed,7777,,1
4813,924,Directed,7778,,1
4294,9813,Directed,7779,,2
5782,9778,Directed,7780,,2
1128,11006,Directed,7781,,1
3843,1703,Directed,7782,,1
5912,8253,Directed,7783,,1
3870,1704,Directed,7784,,2
1485,11801,Directed,7785,,243
5994,9813,Directed,7786,,2
1776,11786,Directed,7787,,8
3858,3254,Directed,7788,,1
5912,7384,Directed,7789,,78
5906,7384,Directed,7790,,12
1815,11777,Directed,7791,,79
1486,11777,Directed,7792,,10
4150,2545,Directed,7793,,1
1693,11777,Directed,7794,,1
4149,2455,Directed,7795,,18
1764,11777,Directed,7796,,6
1779,11777,Directed,7797,,13
5912,7380,Directed,7798,,22
5910,7380,Directed,7799,,1
5910,7384,Directed,7800,,3
5906,7380,Directed,7801,,17
5908,7384,Directed,7802,,3
2545,11805,Directed,7803,,2
2728,11777,Directed,7804,,5
1484,11801,Directed,7805,,4
5248,651,Directed,7806,,1
4141,8752,Directed,7807,,1
7296,9553,Directed,7808,,1
5847,2271,Directed,7809,,73
3866,10653,Directed,7810,,3
4141,1770,Directed,7811,,2
5957,2282,Directed,7812,,106
4276,905,Directed,7813,,2
4276,670,Directed,7814,,1
4212,2451,Directed,7815,,1
4141,1479,Directed,7816,,4
5895,2522,Directed,7817,,1
4141,1532,Directed,7818,,1
3866,1704,Directed,7819,,2
3866,3254,Directed,7820,,1
5991,412,Directed,7821,,17
4861,8753,Directed,7822,,1
6417,934,Directed,7823,,3
5910,14457,Directed,7824,,1
4215,2271,Directed,7825,,1
4272,10520,Directed,7826,,6
5778,10410,Directed,7827,,1
5991,1486,Directed,7828,,5
3740,11156,Directed,7829,,1
5912,7403,Directed,7830,,140
5904,2530,Directed,7831,,1
4226,932,Directed,7832,,4
4702,930,Directed,7833,,4
8400,950,Directed,7834,,1
4952,343,Directed,7835,,1
3025,9109,Directed,7836,,2
2949,8913,Directed,7837,,1
2949,8874,Directed,7838,,1
2784,8867,Directed,7839,,1
5838,2544,Directed,7840,,1
5838,934,Directed,7841,,115
2836,11417,Directed,7842,,18
4301,2282,Directed,7843,,49
4288,2455,Directed,7844,,27
4122,2271,Directed,7845,,54
6005,935,Directed,7846,,34
5914,2455,Directed,7847,,44
5814,2282,Directed,7848,,7
4319,2455,Directed,7849,,37
5804,5653,Directed,7850,,5
5839,935,Directed,7851,,41
5906,935,Directed,7852,,136
4151,2282,Directed,7853,,87
5966,2455,Directed,7854,,24
6021,2455,Directed,7855,,38
5944,2271,Directed,7856,,58
5868,935,Directed,7857,,261
5868,934,Directed,7858,,556
4308,2455,Directed,7859,,66
5861,412,Directed,7860,,14
2962,11413,Directed,7861,,1
2957,11413,Directed,7862,,8
2850,11413,Directed,7863,,4
5941,2455,Directed,7864,,153
3862,2544,Directed,7865,,3
4261,2455,Directed,7866,,7
2949,8861,Directed,7867,,1
5986,941,Directed,7868,,1
2916,11424,Directed,7869,,3
5912,941,Directed,7870,,1
4306,935,Directed,7871,,31
5912,9466,Directed,7872,,1
8177,2458,Directed,7873,,1
4785,981,Directed,7874,,1
4292,11020,Directed,7875,,1
2949,11456,Directed,7876,,1
5985,2661,Directed,7877,,1
4292,2455,Directed,7878,,28
5986,9778,Directed,7879,,2
5710,2711,Directed,7880,,1
4227,934,Directed,7881,,933
4320,2271,Directed,7882,,84
5959,2271,Directed,7883,,31
5031,2275,Directed,7884,,1
5981,2271,Directed,7885,,103
1335,934,Directed,7886,,2
6904,934,Directed,7887,,1
3868,10497,Directed,7888,,1
5987,2455,Directed,7889,,28
6014,412,Directed,7890,,47
1684,11810,Directed,7891,,4
2949,8918,Directed,7892,,1
7291,948,Directed,7893,,2
4257,935,Directed,7894,,33
2771,8910,Directed,7895,,3
4242,934,Directed,7896,,6
4385,896,Directed,7897,,1
6907,896,Directed,7898,,1
4298,935,Directed,7899,,68
4138,934,Directed,7900,,2
4165,916,Directed,7901,,1
3074,9127,Directed,7902,,2
7934,9875,Directed,7903,,1
5985,920,Directed,7904,,2
6003,935,Directed,7905,,39
2948,8868,Directed,7906,,1
5800,2271,Directed,7907,,69
75,934,Directed,7908,,2
4283,10879,Directed,7909,,1
5820,935,Directed,7910,,8
3224,8907,Directed,7911,,1
5912,7393,Directed,7912,,33
1132,935,Directed,7913,,1
5969,905,Directed,7914,,3
8216,950,Directed,7915,,1
5977,950,Directed,7916,,1
2752,9198,Directed,7917,,2
4227,2271,Directed,7918,,33
1795,11809,Directed,7919,,5
2967,8917,Directed,7920,,18
4141,1615,Directed,7921,,1
2969,8923,Directed,7922,,2
3010,8917,Directed,7923,,2
3072,9253,Directed,7924,,1
4122,9778,Directed,7925,,1
5974,2282,Directed,7926,,27
5846,412,Directed,7927,,57
4161,2455,Directed,7928,,24
4258,2455,Directed,7929,,43
5845,5653,Directed,7930,,13
4107,941,Directed,7931,,96
6693,934,Directed,7932,,1
6389,341,Directed,7933,,1
5966,2732,Directed,7934,,1
5985,7758,Directed,7935,,1
6413,934,Directed,7936,,2
5307,937,Directed,7937,,1
6116,934,Directed,7938,,1
4266,2271,Directed,7939,,29
6413,930,Directed,7940,,2
6365,9780,Directed,7941,,1
6020,934,Directed,7942,,7
8097,9886,Directed,7943,,1
5832,14728,Directed,7944,,1
7306,9849,Directed,7945,,1
5874,1945,Directed,7946,,1
5419,9897,Directed,7947,,1
4266,941,Directed,7948,,17
2117,934,Directed,7949,,1
5035,934,Directed,7950,,1
5841,930,Directed,7951,,2
5985,2658,Directed,7952,,1
7306,948,Directed,7953,,1
5985,670,Directed,7954,,1
4164,1945,Directed,7955,,1
6880,8998,Directed,7956,,1
2104,405,Directed,7957,,1
5765,934,Directed,7958,,1
4223,7016,Directed,7959,,2
4118,9778,Directed,7960,,6
5776,2455,Directed,7961,,48
6014,941,Directed,7962,,7
5868,691,Directed,7963,,385
5933,14611,Directed,7964,,7
6602,934,Directed,7965,,1
4164,5653,Directed,7966,,58
5985,13464,Directed,7967,,1
3237,8941,Directed,7968,,34
2948,8931,Directed,7969,,1
5910,14584,Directed,7970,,1
5856,935,Directed,7971,,39
2967,8935,Directed,7972,,4
4288,2282,Directed,7973,,39
5962,2282,Directed,7974,,47
2949,8946,Directed,7975,,1
3236,9287,Directed,7976,,1
4281,2455,Directed,7977,,61
3075,9253,Directed,7978,,1
2962,11341,Directed,7979,,1
4276,2455,Directed,7980,,77
3236,9244,Directed,7981,,1
4485,905,Directed,7982,,9
8345,5904,Directed,7983,,7
1687,12110,Directed,7984,,1
2202,934,Directed,7985,,7
2805,8946,Directed,7986,,2
1073,10095,Directed,7987,,30
2752,8874,Directed,7988,,3
4250,920,Directed,7989,,6
5804,2455,Directed,7990,,52
4107,2282,Directed,7991,,67
1783,11783,Directed,7992,,3
3965,939,Directed,7993,,9
5910,13530,Directed,7994,,3
4321,941,Directed,7995,,45
5147,691,Directed,7996,,7
1127,1704,Directed,7997,,3
5771,934,Directed,7998,,12
2950,9150,Directed,7999,,1
2962,9178,Directed,8000,,1
3206,8867,Directed,8001,,1
1818,11784,Directed,8002,,1
4288,2271,Directed,8003,,47
3213,11356,Directed,8004,,4
3462,1901,Directed,8005,,4
6016,2271,Directed,8006,,9
3132,11360,Directed,8007,,1
5861,2282,Directed,8008,,17
4265,2455,Directed,8009,,23
3026,8908,Directed,8010,,1
5912,5705,Directed,8011,,18
3861,1704,Directed,8012,,2
6015,2544,Directed,8013,,8
2721,11356,Directed,8014,,2
5910,5705,Directed,8015,,13
2949,8940,Directed,8016,,1
5836,941,Directed,8017,,6
3234,8937,Directed,8018,,6
3010,9173,Directed,8019,,4
6000,5653,Directed,8020,,27
4113,935,Directed,8021,,39
5780,9986,Directed,8022,,2
2893,8913,Directed,8023,,2
4296,2271,Directed,8024,,8
5847,1479,Directed,8025,,1
4162,412,Directed,8026,,14
3945,939,Directed,8027,,6
5855,9959,Directed,8028,,3
5891,2544,Directed,8029,,18
5850,412,Directed,8030,,45
5853,13479,Directed,8031,,2
5908,13530,Directed,8032,,5
2536,11794,Directed,8033,,9
5855,9778,Directed,8034,,7
5982,2271,Directed,8035,,31
5908,5705,Directed,8036,,6
5811,3253,Directed,8037,,2
5450,9798,Directed,8038,,4
4183,934,Directed,8039,,6
3743,934,Directed,8040,,4
5789,2271,Directed,8041,,33
4306,412,Directed,8042,,28
4250,2455,Directed,8043,,32
3859,1704,Directed,8044,,2
5774,465,Directed,8045,,21
4038,413,Directed,8046,,5
4302,412,Directed,8047,,70
4296,465,Directed,8048,,7
5778,1479,Directed,8049,,5
5838,412,Directed,8050,,8
5778,990,Directed,8051,,4
4163,5653,Directed,8052,,31
5977,5754,Directed,8053,,3
5778,2893,Directed,8054,,2
4308,2282,Directed,8055,,8
7860,9875,Directed,8056,,4
5826,950,Directed,8057,,5
4671,341,Directed,8058,,5
4281,950,Directed,8059,,4
4227,916,Directed,8060,,5
5957,1594,Directed,8061,,1
4143,935,Directed,8062,,69
5912,7394,Directed,8063,,22
2139,2375,Directed,8064,,5
7950,9875,Directed,8065,,5
6451,934,Directed,8066,,4
4290,691,Directed,8067,,76
5818,2271,Directed,8068,,13
6008,465,Directed,8069,,20
5782,935,Directed,8070,,61
6261,9813,Directed,8071,,3
5944,465,Directed,8072,,22
50,934,Directed,8073,,8
5791,465,Directed,8074,,35
5433,932,Directed,8075,,3
5595,9840,Directed,8076,,5
7921,698,Directed,8077,,5
7788,691,Directed,8078,,10
4121,11010,Directed,8079,,3
4121,2455,Directed,8080,,15
8380,348,Directed,8081,,2
7897,412,Directed,8082,,1
5837,916,Directed,8083,,5
2186,952,Directed,8084,,4
5837,5653,Directed,8085,,22
4299,2271,Directed,8086,,64
6483,685,Directed,8087,,3
5791,7758,Directed,8088,,4
5101,924,Directed,8089,,4
5972,2271,Directed,8090,,51
8169,950,Directed,8091,,6
7967,691,Directed,8092,,3
4251,465,Directed,8093,,47
5880,651,Directed,8094,,69
4107,2271,Directed,8095,,46
7167,345,Directed,8096,,1
5961,2282,Directed,8097,,75
5791,469,Directed,8098,,3
6901,896,Directed,8099,,6
4209,924,Directed,8100,,3
4278,8998,Directed,8101,,3
4278,9000,Directed,8102,,3
6110,934,Directed,8103,,4
7327,948,Directed,8104,,3
5559,690,Directed,8105,,4
5966,9619,Directed,8106,,5
4209,2282,Directed,8107,,51
3964,691,Directed,8108,,5
5812,341,Directed,8109,,2
4150,2282,Directed,8110,,150
6429,651,Directed,8111,,4
4151,2455,Directed,8112,,189
4108,465,Directed,8113,,92
4122,935,Directed,8114,,26
5826,2282,Directed,8115,,22
5868,651,Directed,8116,,277
4161,465,Directed,8117,,25
4209,1479,Directed,8118,,1
5774,2455,Directed,8119,,59
5003,934,Directed,8120,,5
5984,924,Directed,8121,,2
5473,935,Directed,8122,,4
5960,2282,Directed,8123,,23
5807,2282,Directed,8124,,59
4258,935,Directed,8125,,40
5989,2271,Directed,8126,,33
5838,1479,Directed,8127,,1
5838,2455,Directed,8128,,8
4263,2271,Directed,8129,,11
5776,935,Directed,8130,,54
5868,341,Directed,8131,,238
5250,651,Directed,8132,,2
8164,950,Directed,8133,,7
8353,950,Directed,8134,,5
8444,341,Directed,8135,,2
5838,651,Directed,8136,,1
5994,7758,Directed,8137,,5
8231,9892,Directed,8138,,4
5653,935,Directed,8139,,4
5576,933,Directed,8140,,1
4052,10872,Directed,8141,,2
5869,2455,Directed,8142,,13
6011,412,Directed,8143,,6
5853,2282,Directed,8144,,52
1181,952,Directed,8145,,1
5989,1492,Directed,8146,,2
6021,3253,Directed,8147,,1
24,9928,Directed,8148,,4
5962,2271,Directed,8149,,79
5792,948,Directed,8150,,4
4567,651,Directed,8151,,2
42,292,Directed,8152,,1
5470,935,Directed,8153,,4
5782,948,Directed,8154,,3
1300,290,Directed,8155,,4
5904,5650,Directed,8156,,2
5961,698,Directed,8157,,2
8195,950,Directed,8158,,4
5903,13460,Directed,8159,,3
5807,465,Directed,8160,,64
6505,935,Directed,8161,,2
5841,2455,Directed,8162,,37
4998,341,Directed,8163,,4
7926,13521,Directed,8164,,1
4307,1881,Directed,8165,,4
4369,341,Directed,8166,,4
4307,2455,Directed,8167,,18
5974,13464,Directed,8168,,3
5795,13313,Directed,8169,,2
6450,12964,Directed,8170,,2
5976,5867,Directed,8171,,1
6757,465,Directed,8172,,2
5976,5706,Directed,8173,,1
5960,698,Directed,8174,,4
5976,14756,Directed,8175,,1
5027,13464,Directed,8176,,1
4254,5653,Directed,8177,,5
5070,930,Directed,8178,,4
7800,9875,Directed,8179,,3
4110,2271,Directed,8180,,39
5103,647,Directed,8181,,7
4110,2658,Directed,8182,,4
5802,9545,Directed,8183,,3
1355,934,Directed,8184,,4
6646,934,Directed,8185,,3
5912,264,Directed,8186,,1
5338,653,Directed,8187,,3
5802,2455,Directed,8188,,15
5846,884,Directed,8189,,3
5876,691,Directed,8190,,3
6347,691,Directed,8191,,3
4304,2455,Directed,8192,,14
5831,915,Directed,8193,,1
5891,2455,Directed,8194,,19
6006,2455,Directed,8195,,96
752,11817,Directed,8196,,1
1795,10984,Directed,8197,,3
3902,941,Directed,8198,,3
6076,688,Directed,8199,,1
4158,9878,Directed,8200,,4
4160,904,Directed,8201,,3
4029,342,Directed,8202,,3
5960,9535,Directed,8203,,4
4143,2658,Directed,8204,,4
5814,2271,Directed,8205,,72
6006,1479,Directed,8206,,1
4320,5653,Directed,8207,,17
1716,11762,Directed,8208,,5
4637,934,Directed,8209,,5
4226,905,Directed,8210,,6
2643,9917,Directed,8211,,3
5807,1479,Directed,8212,,1
1795,11881,Directed,8213,,2
5966,2268,Directed,8214,,3
4281,2282,Directed,8215,,33
4229,341,Directed,8216,,4
5839,2271,Directed,8217,,33
5807,2732,Directed,8218,,2
4308,9899,Directed,8219,,4
5944,9875,Directed,8220,,5
5899,2531,Directed,8221,,4
5685,341,Directed,8222,,4
6117,946,Directed,8223,,2
1,10425,Directed,8224,,1
